scenario,seed,controller,PROXY_LABEL,waiting_vehicle_seconds_measured,vehicles_admitted,fuel_liters_proxy,co2_kg_proxy,fuel_liters_proxy_per_admitted,co2_kg_proxy_per_admitted,fuel_proxy_pct_vs_fixed,co2_proxy_pct_vs_fixed,idle_fuel_rate_lph_assumed,emission_factor_kg_per_liter_assumed
ew_heavy,3,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",855339.7635398878,6463.099623350916,142.55662725664797,334.6797703184385,0.02205700601327522,0.05178316749276989,5.335264693995471,5.335264693995459,0.6,2.347697029306865
ew_heavy,3,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",552462.2809259628,6472.235895720652,92.07704682099381,216.1690092889963,0.014226466449078875,0.033399433020036264,-31.964158483705308,-31.96415848370531,0.6,2.347697029306865
ew_heavy,3,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",553619.8792840682,6472.235895720652,92.26997988067804,216.62195766007204,0.014256275785881909,0.03346941631149435,-31.821600012021822,-31.82160001202183,0.6,2.347697029306865
ew_heavy,4,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",813237.2385245677,5787.177821012566,135.5395397540946,318.2057748343076,0.023420662704015483,0.05498462025461524,0.0,0.0,0.6,2.347697029306865
ew_heavy,4,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",854034.8487716444,6487.4179535564945,142.33914146194073,334.1691795642879,0.02194080025072354,0.05151035156923898,5.016692339506578,5.016692339506594,0.6,2.347697029306865
ew_heavy,4,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",565042.4730969651,6528.243517891425,94.17374551616085,221.09142258699154,0.014425587105944585,0.033866907994633516,-30.51935568984703,-30.51935568984702,0.6,2.347697029306865
ew_heavy,4,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",567642.5728132152,6528.243517891425,94.60709546886919,222.10879698361518,0.014491967894516686,0.034022749974767286,-30.199633523537067,-30.199633523537063,0.6,2.347697029306865
time_varying,0,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",692184.1418764826,6593.670362728976,115.36402364608044,270.83977560279,0.01749617698485215,0.04107572273156453,0.0,0.0,0.6,2.347697029306865
time_varying,0,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",675666.2003049868,6835.2496015763445,112.61103338416446,264.3765885431791,0.016475043333925087,0.038678410292757794,-2.3863507659560703,-2.3863507659560783,0.6,2.347697029306865
time_varying,0,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",810684.3647596852,5764.181876140371,135.11406079328086,317.20687914197265,0.023440284102165015,0.055030685352761746,17.119754081905615,17.119754081905622,0.6,2.347697029306865
time_varying,0,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",563403.8178415571,6839.993320695294,93.90063630692619,220.45024490779497,0.013728176608421173,0.03222959944139038,-18.6049226273528,-18.6049226273528,0.6,2.347697029306865
time_varying,0,qaoa_p1_saved,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",810684.3647596852,5764.181876140371,135.11406079328086,317.20687914197265,0.023440284102165015,0.055030685352761746,17.119754081905615,17.119754081905622,0.6,2.347697029306865
time_varying,1,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",666398.5800048386,6545.795327263639,111.06643000080643,260.7503277686121,0.016967598962070805,0.03983478167772387,0.0,0.0,0.6,2.347697029306865
time_varying,1,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",666669.3050188144,6773.3759495938975,111.11155083646906,260.85625782045713,0.016404161183926434,0.03851200047977507,0.04062508866297582,0.04062508866297909,0.6,2.347697029306865
time_varying,1,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",802831.6968947325,5768.341319180135,133.80528281578876,314.13426497219217,0.023196491922361964,0.05445833517646988,20.473200421420966,20.473200421420966,0.6,2.347697029306865
time_varying,1,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",558415.8838423463,6779.144802971839,93.06931397372436,218.49855193574058,0.013728769141046326,0.03223099052847422,-16.20392050680966,-16.20392050680966,0.6,2.347697029306865
time_varying,2,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",669570.6897208054,6557.205777618609,111.59511495346756,261.9915198614139,0.01701869954033923,0.039954750353520516,0.0,0.0,0.6,2.347697029306865
time_varying,2,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",679180.0292875376,6766.432195998616,113.19667154792293,265.75148952048363,0.01672915182906328,0.039274980051915376,1.4351493747044253,1.4351493747044342,0.6,2.347697029306865
time_varying,2,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",807313.2951553771,5729.217586740883,134.5522158592295,315.88783745936917,0.02348526894328877,0.055136296130631826,20.57177943258045,20.571779432580446,0.6,2.347697029306865
time_varying,2,qubo_receding,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",565541.4658897656,6782.0326171593415,94.2569109816276,221.28666990320875,0.013898032684647742,0.03262837004695722,-15.53670514974564,-15.53670514974564,0.6,2.347697029306865
time_varying,3,fixed,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",691691.0081684751,6576.429215185796,115.28183469474584,270.6468208458999,0.01752954847115904,0.041154068870830784,0.0,0.0,0.6,2.347697029306865
time_varying,3,adaptive,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",683593.2850175551,6841.14293649353,113.93221416959253,267.4783207483059,0.01665397364551912,0.03909848445374006,-1.1707139539607134,-1.170713953960714,0.6,2.347697029306865
time_varying,3,qubo_static,"SIMULATION PROXY (waiting/idling only) - estimate, not a measurement",799193.3352154206,5753.687188239957,133.1988892025701,312.71063648784803,0.023150179153781106,0.054349606827253615,15.541958154349922,15.5419581543499,0.6,2.347697029306865
